fecha_hora,sector,ubicacion,colonia,observaciones,clasificacion,causa,lesionados,fallecidos,vehiculos_cantidad
2015-02-20 00:00:00,"NO ESPECIFICADO","INDEPENDENCIA A LA ALTURA DE HEB",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-21 00:00:00,"NO ESPECIFICADO","ILDEFONSO FUENTES Y AV JUAREZ",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-21 00:00:00,"NO ESPECIFICADO","BLVD DIAGONAL REFORMA Y CALZ MOCTEZUMA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-21 00:00:00,"NO ESPECIFICADO","BLVD REVOLUCION Y CALZ VAZCONCELOS",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-21 00:00:00,"NO ESPECIFICADO","COMONFORT Y AV PRESIDENTE CARRANZA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-21 00:00:00,"NO ESPECIFICADO","RIO TAMESIS Y RIO AMAZONAS",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-21 00:00:00,"NO ESPECIFICADO","CALLE 22 Y AV CORREGIDORA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-21 00:00:00,"NO ESPECIFICADO","BLVD REVOLUCION Y CALZ VAZCONCELOS",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-21 00:00:00,"NO ESPECIFICADO","RIO AMAZONAS Y RIO TAMESIS",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-21 00:00:00,"NO ESPECIFICADO","CALZ XOCHIMILCO Y CALZ ROVIROSA WADE",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-21 00:00:00,"NO ESPECIFICADO","EMILIANO ZAPATA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-21 00:00:00,"NO ESPECIFICADO","CALZ XOCHIMILCO Y BLVD REVOLUCION",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-21 00:00:00,"NO ESPECIFICADO","CALLE 18 Y BLVD REVOLUCION",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-21 00:00:00,"NO ESPECIFICADO","DESNIVEL DE LA COL VILLA FLORIDA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-21 00:00:00,"NO ESPECIFICADO","CENTRAL Y LAGUNA SUR",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-21 00:00:00,"NO ESPECIFICADO","BLVD RDZ TRIANA Y LEGUMBRES",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-21 00:00:00,"NO ESPECIFICADO","BLVD CONSTITUCION Y COBIAN",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-21 00:00:00,"NO ESPECIFICADO","BRAVO Y PERIFERICO",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-22 00:00:00,"NO ESPECIFICADO","RIO NAZAS Y CALZ NAZAS",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-22 00:00:00,"NO ESPECIFICADO","REVOLUCION Y CALLE GLZ ORTEGA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-22 00:00:00,"NO ESPECIFICADO","PERIFERICO Y CARRETERA A SANTA FE",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-22 00:00:00,"NO ESPECIFICADO","RIO MARNE Y RIO GRIJALVA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-22 00:00:00,"NO ESPECIFICADO","PUENTE DE LA CUAUHTEMOC SUR -PEÑOLES",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-23 00:00:00,"NO ESPECIFICADO","ZACATECAS Y DIAGONAL",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-23 00:00:00,"NO ESPECIFICADO","AV HIDALGO Y ACUÑA",,,"INCIDENTES NO ESPECIFICADOS","NO ESPECIFICADO",0,0,0
2015-02-23 00:00:00,"NO ESPECIFICADO","PASEO CENTRAL Y DEL SERAFIN",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-23 00:00:00,"NO ESPECIFICADO","CIPRESES Y PROL CUAUHTEMOC SUR",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-23 00:00:00,"NO ESPECIFICADO","PAMANES Y PEDRO CAMINO",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-23 00:00:00,"NO ESPECIFICADO","BLVD REVOLUCION Y CALZ SALTILLO 400",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-23 00:00:00,"NO ESPECIFICADO","CALZ QUETZALCOATL Y CALZ MOCTEZUMA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-23 00:00:00,"NO ESPECIFICADO","GOMEZ MORIN Y PERUSA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-23 00:00:00,"NO ESPECIFICADO","MONTEVIDEO Y CONSTITUCION",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-23 00:00:00,"NO ESPECIFICADO","UNIVERSIDAD Y VAGONES",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-23 00:00:00,"NO ESPECIFICADO","CALLE BALNCO Y MATAMOROS",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-23 00:00:00,"NO ESPECIFICADO","CALZ AGROINDUSTRIAS Y METALMECANICA","","SE HUNDIO TRAILER DE LA CERVECERA ******","CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-24 00:00:00,"NO ESPECIFICADO","CALZ SALTILLO 400 Y PAVORREAL",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-24 00:00:00,"NO ESPECIFICADO","BLVD CONSTITUCION Y MONTEVIDEO",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-24 00:00:00,"NO ESPECIFICADO","CALLE 21 Y AV MATAMOROS",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-24 00:00:00,"NO ESPECIFICADO","AV HIDALGO Y CALLE 21",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-24 00:00:00,"NO ESPECIFICADO","BLVD DIAGONAL REFORMA Y AV JUAREZ",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-24 00:00:00,"NO ESPECIFICADO","PERIFERICO A LA ALTURA DE VILLA FLORIDA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-24 00:00:00,"NO ESPECIFICADO","CALLE RAMON CORONA Y OCAMPO",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-24 00:00:00,"NO ESPECIFICADO","AV. BRAVO Y RUVIROSA WADE",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-24 00:00:00,"NO ESPECIFICADO","AV. ESCOBEDO Y CALLE 12",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-24 00:00:00,"NO ESPECIFICADO","AV. JUAREZ Y CALLE 21",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-24 00:00:00,"NO ESPECIFICADO","CALZ FRANCISCO SARABIA Y CALZ SECC 38",,,"INCIDENTES NO ESPECIFICADOS","NO ESPECIFICADO",0,0,0
2015-02-24 00:00:00,"NO ESPECIFICADO","AV. HACIENDA COL. EX HACIENDA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-24 00:00:00,"NO ESPECIFICADO","SECCION 38 Y METALES",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-24 00:00:00,"NO ESPECIFICADO","RODRIGUEZ Y REVOLUCION",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-24 00:00:00,"NO ESPECIFICADO","AV JUAREZ Y BLVD LIBERTAD",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-25 00:00:00,"NO ESPECIFICADO","COMONFORT Y AV ALDAMA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-25 00:00:00,"NO ESPECIFICADO","PUENTE DE LA UNION Y PERIFERICO",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-25 00:00:00,"NO ESPECIFICADO","AV MATAMOROS Y CALZ COLON",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-25 00:00:00,"NO ESPECIFICADO","GRANDES PINTORES Y CALZ AGUSTIN DE ESPINOZA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-25 00:00:00,"NO ESPECIFICADO","CALZ AVILA CAMACHO Y RIO AMAZONAS",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-25 00:00:00,"NO ESPECIFICADO","TECNOLOGICO Y MIELERAS",,,"INCIDENTES NO ESPECIFICADOS","NO ESPECIFICADO",0,0,0
2015-02-25 00:00:00,"NO ESPECIFICADO","CALLE D Y CUARTA DE LA EDUARDO GUERRA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-25 00:00:00,"NO ESPECIFICADO","CENTRAL Y CLAVELES",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-25 00:00:00,"NO ESPECIFICADO","PERIFERICO Y VALLE VERDE",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-25 00:00:00,"NO ESPECIFICADO","SANPEDRO EN SAN AGUSTIN",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-25 00:00:00,"NO ESPECIFICADO","INDEPENDENCIA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-25 00:00:00,"NO ESPECIFICADO","COBIAN Y BLVD INDEPENDENCIA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-25 00:00:00,"NO ESPECIFICADO","AV ALVAREZ Y CALZ CUAUHTEMOC",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-26 00:00:00,"NO ESPECIFICADO","PASEO DEL TECNOLOGICO Y FUNDADORES",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-26 00:00:00,"NO ESPECIFICADO","ARCANGEL Y BLVD DIAGONAL DE LAS FUENTES",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-26 00:00:00,"NO ESPECIFICADO","AV HIDALGO Y CALLE 12",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-26 00:00:00,"NO ESPECIFICADO","AV JUAREZ Y CALLE 20",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-26 00:00:00,"NO ESPECIFICADO","BLVD REVOLUCION Y CALZ CUAUHTEMOC",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-26 00:00:00,"NO ESPECIFICADO","MADRID Y ESTOCOLMO",,"CHOQUE PATRULLA 3555","CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-26 00:00:00,"NO ESPECIFICADO","TORREON MATAMOROS Y BLVD LAS TORRES",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-26 00:00:00,"NO ESPECIFICADO","AV ALLENDE Y CALLE 8",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-26 00:00:00,"NO ESPECIFICADO","CALZ AVILA CAMACHO Y CALZ ABASTOS",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-26 00:00:00,"NO ESPECIFICADO","CALZ ABASTOS Y CALZ AVILA CAMACHO",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-26 00:00:00,"NO ESPECIFICADO","AV MORELOS Y CALLE 30",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-27 00:00:00,"NO ESPECIFICADO","BLVD LAGUNA Y PANTEON",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-27 00:00:00,"NO ESPECIFICADO","RAMON CORONA Y BLVD REVOLUCION",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-27 00:00:00,"NO ESPECIFICADO","MARIANO LOPEZ ORTIZ Y AV BRAVO",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-27 00:00:00,"NO ESPECIFICADO","SALTILLO COL VALLE VERDE",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-27 00:00:00,"NO ESPECIFICADO","BLVD REVOLUCION Y CALLE 47",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-27 00:00:00,"NO ESPECIFICADO","AV CORREGIDORA Y CALLE 9",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-27 00:00:00,"NO ESPECIFICADO","AV ALLENDE Y CALLE 17",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-27 00:00:00,"NO ESPECIFICADO","PASEO DE LA ROSITA FRENTE A FARMACIA GUADALAJARA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-27 00:00:00,"NO ESPECIFICADO","PERIFERICO Y BLVD INDEPENDENCIA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-27 00:00:00,"NO ESPECIFICADO","CALZ COLON Y AV MORELOS",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-27 00:00:00,"NO ESPECIFICADO","BLVD INDEPENDENCIA Y JOAQUIN MORENO",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-28 00:00:00,"NO ESPECIFICADO","CALZ ABASTOS Y CALZ DE LA PAZ",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-28 00:00:00,"NO ESPECIFICADO","AV ALLENDE Y BLVD LIBERTAD",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-28 00:00:00,"NO ESPECIFICADO","AV JUAREZ Y CALZ XOCHIMILCO",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-28 00:00:00,"NO ESPECIFICADO","AV ALDAMA Y COMONFORT",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-28 00:00:00,"NO ESPECIFICADO","PERU Y CALZ MEXICO",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-28 00:00:00,"NO ESPECIFICADO","AV UNIVERSIDAD Y BLVD RDZ TRIANA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-28 00:00:00,"NO ESPECIFICADO","CALZ DIVICION DEL NORTE Y MISION SANTA MARIA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-28 00:00:00,"NO ESPECIFICADO","BLVD REVOLUCION Y PASEO DE LA ROSITA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-28 00:00:00,"NO ESPECIFICADO","CALLE 32 Y AV MORELOS",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-28 00:00:00,"NO ESPECIFICADO","GARCIA CARILLO Y AV HIDALGO",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-28 00:00:00,"NO ESPECIFICADO","PASEO DE LOS ALAMOS Y CALZ SALVADOR CREEL",,"7 PERSONAS LESIONADAS","CHOQUE","NO ESPECIFICADO",7,0,0
2015-02-28 00:00:00,"NO ESPECIFICADO","TORREON MATAMOROS A LA ALTURA DEL EJIDO EL AGUILA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-28 00:00:00,"NO ESPECIFICADO","DESNIVEL DE CARRETERA TORREON MATAMOROS",,"3 PERSONAS LESIONADAS","CHOQUE","NO ESPECIFICADO",3,0,0
2015-02-28 00:00:00,"NO ESPECIFICADO","COMONFORT Y AV ABASOLO",,"2 PERSONAS LESIONADAS","CHOQUE","NO ESPECIFICADO",2,0,0
2015-02-28 00:00:00,"NO ESPECIFICADO","CALLE 25 Y AV BRAVO",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-28 00:00:00,"NO ESPECIFICADO","AV ALLLENDE Y CALZ COLON",,,"CHOQUE","NO ESPECIFICADO",0,0,0
